,folder_name,Scan_ID,percent_vertical_cover,num_trees,understory_count,midstory_count,overstory_count,understory_percent,midstory_percent,overstory_percent,basal_area_m,max_canopy_height_m
400,06_15_2025,06_15_2025_Setup13,0.666861428,2,2949755,485860,1938919,0.548839211,0.090400396,0.360760393,11.21171008,30.14
401,06_15_2025,06_15_2025_Setup14,0.372459075,1,3088680,93318,428418,0.855491445,0.025846883,0.118661672,6.828800186,34.229
402,06_15_2025,06_15_2025_Setup15,0.004057543,0,3173424,9,0,0.999997164,2.84E-06,0,0,0
403,06_15_2025,06_15_2025_Setup16,0.676199436,1,2860881,66129,1715576,0.616225741,0.014244001,0.369530257,15.4109268,19.298
404,06_15_2025,06_15_2025_Setup17,0.609472287,2,2954584,252417,1039187,0.695820345,0.059445554,0.2447341,8.601976154,28.265
405,06_15_2025,06_15_2025_Setup18,0.128119294,2,3936025,81778,172871,0.939234357,0.019514283,0.04125136,1.840919621,15.026
406,06_15_2025,06_15_2025_Setup19,0.655118972,2,3374258,173746,1338352,0.690546902,0.035557376,0.273895721,15.23111903,34.283
407,06_15_2025,06_15_2025_Setup2,0.208295852,0,3667472,11831,111119,0.967562978,0.003121288,0.029315733,0,0
408,06_15_2025,06_15_2025_Setup20,0.695746079,0,2211669,4193349,519116,0.319414529,0.605613496,0.074971975,0,0
409,06_15_2025,06_15_2025_Setup21,0.189432063,2,2548998,54198,191539,0.912071449,0.019392894,0.068535657,12.29111397,31.992
410,06_15_2025,06_15_2025_Setup3,0.441906653,1,2981312,21876,440270,0.865790145,0.006352916,0.127856939,6.582913811,30.168
411,06_15_2025,06_15_2025_Setup4,0.451601098,2,3198993,55240,557321,0.839288385,0.014492776,0.146218839,13.53713955,36.321
412,06_15_2025,06_15_2025_Setup5,0.625626629,5,4196929,1406061,476583,0.690332857,0.231276275,0.078390867,12.00677026,23.121
413,06_15_2025,06_15_2025_Setup6,0.21189693,1,2963133,23989,204597,0.92838154,0.007516013,0.064102448,6.775963532,31.341
414,06_15_2025,06_15_2025_Setup7,0.536195122,2,2822287,107757,758156,0.765220704,0.029216691,0.205562605,9.062221763,36.71
415,06_15_2025,06_15_2025_Setup8,0.800087235,5,3126846,687819,1436847,0.595418234,0.130975422,0.273606344,11.09178633,29.676
416,06_15_2025,06_15_2025_Setup9,0.329174966,1,3061140,86958,399371,0.862908175,0.024512688,0.112579137,8.006445175,32.6
417,06_16_2025,06_16_2025_Setup1,0.678763674,7,1828212,128218,1039230,0.610286882,0.042801252,0.346911866,23.21203941,27.893
418,06_16_2025,06_16_2025_Setup10,0.467182891,0,2124416,476742,506905,0.683517676,0.153388783,0.163093541,0,#NAME?
419,06_16_2025,06_16_2025_Setup11,0.524068609,4,2711635,138325,1081716,0.689689334,0.035182197,0.275128469,16.41759341,28.703
420,06_16_2025,06_16_2025_Setup12,0.695386825,4,2199702,204682,1221281,0.606703046,0.056453644,0.33684331,13.8204667,30.142
421,06_16_2025,06_16_2025_Setup13,0.499181818,3,3049462,75482,702486,0.796738804,0.019721327,0.183539869,17.16855902,32.389
422,06_16_2025,06_16_2025_Setup14,0.880207402,7,2894253,264073,1619309,0.605791987,0.055272745,0.338935268,27.95043159,29.983
423,06_16_2025,06_16_2025_Setup15,0.698211091,3,2145488,135619,1265691,0.604908427,0.038237024,0.356854549,15.72316518,29.914
424,06_16_2025,06_16_2025_Setup16,0.421266541,3,2003166,144906,1138949,0.609416855,0.044084294,0.346498851,10.19381153,27.471
425,06_16_2025,06_16_2025_Setup2,0.3849969,2,1635919,69647,792721,0.65481628,0.027877902,0.317305818,4.59468189,26.358
426,06_16_2025,06_16_2025_Setup3,0.536033466,2,1164813,87470,1022338,0.512091025,0.038454758,0.449454217,5.942399211,25.879
427,06_16_2025,06_16_2025_Setup4,0.482825129,2,2197651,185750,1145719,0.622719261,0.052633518,0.324647221,7.078523857,24.235
428,06_16_2025,06_16_2025_Setup5,0.497284513,6,1818144,89523,601296,0.724659551,0.035681275,0.239659174,18.11112949,28.462
429,06_16_2025,06_16_2025_Setup6,0.491548043,4,1528282,156138,1227763,0.524789136,0.053615449,0.421595415,11.87239816,28.237
430,06_16_2025,06_16_2025_Setup7,0.718526902,4,2199750,97280,1291497,0.612995248,0.027108616,0.359896136,21.6996607,29.626
431,06_16_2025,06_16_2025_Setup8,0.598887515,3,1770478,124839,997811,0.611959789,0.043150182,0.344890029,10.9334133,28.531
432,06_16_2025,06_16_2025_Setup9,0.503913129,3,2372265,58027,608984,0.78053622,0.019092376,0.200371404,11.49610711,27.716
433,06_17_2025,06_17_2025_Setup1,0.625956949,5,2116735,171482,634670,0.724193238,0.058668707,0.217138056,18.09182437,28.872
434,06_17_2025,06_17_2025_Setup10,0.616937469,2,3775986,417938,939549,0.735561675,0.081414278,0.183024046,9.531044743,33.65
435,06_17_2025,06_17_2025_Setup11,0.444833468,2,2786325,89849,709841,0.776997586,0.025055389,0.197947025,12.0040975,32.864
436,06_17_2025,06_17_2025_Setup12,0.598447799,3,4325727,234253,799753,0.807078823,0.043706095,0.149215082,12.49521896,32.471
437,06_17_2025,06_17_2025_Setup13,0.893277893,2,3583237,1733936,1908029,0.495935892,0.239984432,0.264079676,2.088821828,20.427
438,06_17_2025,06_17_2025_Setup14,0.492806744,3,3734743,210369,855756,0.777930783,0.043818951,0.178250266,12.44451339,32.816
439,06_17_2025,06_17_2025_Setup15,0.405057297,3,1802352,51247,532367,0.755397185,0.021478512,0.223124303,10.46918019,27.426
440,06_17_2025,06_17_2025_Setup16,0.3871227,4,2020937,64045,515479,0.777145668,0.024628326,0.198226007,10.74255896,26.822
441,06_17_2025,06_17_2025_Setup17,0.686289926,6,2980788,227970,1353357,0.653378532,0.049970244,0.296651224,27.72937396,32.191
442,06_17_2025,06_17_2025_Setup18,0.682717432,5,2387387,125993,1107817,0.659281171,0.034793191,0.305925637,23.46113042,31.168
443,06_17_2025,06_17_2025_Setup19,0.563766389,1,4178077,121775,555054,0.86058865,0.025082875,0.114328475,7.732357865,34.273
444,06_17_2025,06_17_2025_Setup2,0.117257248,2,2510689,50266,142177,0.928807398,0.018595466,0.052597135,3.566045617,26.233
445,06_17_2025,06_17_2025_Setup20,0.553943386,2,2446745,79493,1414984,0.620808724,0.020169633,0.359021644,11.26597227,27.894
446,06_17_2025,06_17_2025_Setup21,0.8164225,3,2720078,1436307,1913450,0.448130468,0.23663032,0.315239212,6.207585271,23.37
447,06_17_2025,06_17_2025_Setup22,0.817597692,5,3841231,1506739,877969,0.616972155,0.24200992,0.141017925,13.65198286,23.827
448,06_17_2025,06_17_2025_Setup24,0.345183379,1,2693454,23868,484890,0.841122949,0.007453598,0.151423454,5.532195933,24.69
449,06_17_2025,06_17_2025_Setup25,0.959452202,7,1650821,294372,1797650,0.441060712,0.078649305,0.480289983,30.45369945,31.787
450,06_17_2025,06_17_2025_Setup26,0.283154506,1,2956736,343861,25,0.895811759,0.104180667,7.57E-06,2.793637902,5.382
451,06_17_2025,06_17_2025_Setup27,0.952897294,4,1357626,646189,2543364,0.298564451,0.142107667,0.559327882,9.559957491,26.413
452,06_17_2025,06_17_2025_Setup3,0.812826736,4,2109453,109168,1549141,0.559868962,0.028974229,0.411156809,17.53219496,28.302
453,06_17_2025,06_17_2025_Setup4,0.741083341,5,1904457,186713,1438382,0.539574711,0.052899915,0.407525374,17.39966013,30.345
454,06_17_2025,06_17_2025_Setup5,0.506231084,2,2999197,201635,1277722,0.669679767,0.045022344,0.285297889,9.020738962,26.852
455,06_17_2025,06_17_2025_Setup6,0.496147768,2,1077903,162209,861872,0.512802666,0.077169474,0.410027859,11.01961402,26.976
456,06_17_2025,06_17_2025_Setup8,0.487301445,2,1483563,224433,725536,0.609633652,0.09222521,0.298141138,7.636641609,25.817
457,06_17_2025,06_17_2025_Setup9,0.629377519,4,1110656,174811,1028138,0.480054288,0.075557842,0.444387871,14.90729428,31.368
458,06_24_2025,06_24_2025_Setup1,0.682823481,2,1014551,585453,925725,0.401686404,0.231795652,0.366517944,6.892371768,25.942
459,06_24_2025,06_24_2025_Setup10,0.327640361,2,1870257,98792,883496,0.655645047,0.034632933,0.30972202,7.058594711,26.794
460,06_24_2025,06_24_2025_Setup2,0.562349006,1,1150983,522311,1099522,0.41509534,0.188368431,0.396536229,2.746902625,23.323
461,06_24_2025,06_24_2025_Setup3,0.793324236,5,1418938,163281,1586158,0.447843801,0.051534587,0.500621612,17.04520915,25.754
462,06_24_2025,06_24_2025_Setup4,0.268316299,1,690449,368233,634468,0.407789623,0.21748398,0.374726398,1.786707049,22.061
463,06_24_2025,06_24_2025_Setup5,0.283422983,1,1623695,227925,709106,0.634076039,0.089007961,0.276916,3.856216964,26.193
464,06_24_2025,06_24_2025_Setup6,0.635097759,3,1695021,156227,1433323,0.516055521,0.047563898,0.436380581,10.4939363,25.954
465,06_24_2025,06_24_2025_Setup7,0.666549667,4,1241504,191305,1460260,0.429130449,0.066125281,0.50474427,15.16791213,26.204
466,06_24_2025,06_24_2025_Setup8,0.754942448,6,1000713,180305,1674389,0.350462473,0.063145114,0.586392413,16.57851686,26.225
467,06_24_2025,06_24_2025_Setup9,0.801614114,6,846757,152263,1590774,0.32695921,0.058793479,0.614247311,19.65321931,26.317
468,06_25_2025,06_25_2025_Setup11,0.302434816,1,1300615,116418,428459,0.704752445,0.063082365,0.23216519,3.206632929,26.316
469,06_25_2025,06_25_2025_Setup14,0.279869984,0,4382472,234819,30610,0.942892717,0.050521515,0.006585769,0,0
470,06_25_2025,06_25_2025_Setup15,0.00030842,0,3036736,1,0,0.999999671,3.29E-07,0,0,0
471,06_25_2025,06_25_2025_Setup16,0.612569262,1,4572860,2126992,46155,0.677861734,0.315296441,0.006841825,1.255918253,5.652
472,06_25_2025,06_25_2025_Setup17,0.256136387,1,2626315,49335,312700,0.878851206,0.01650911,0.104639684,6.319932666,30.27
473,06_25_2025,06_25_2025_Setup18,0.723236205,2,2573417,2821706,821250,0.413974033,0.453915169,0.132110798,9.258316982,19.352
474,06_25_2025,06_25_2025_Setup19,0.400554529,0,2396227,801778,250945,0.694770002,0.232470172,0.072759825,0,0
475,06_25_2025,06_25_2025_Setup20,0.160492648,1,1725826,44227,357502,0.811178089,0.020787712,0.168034199,4.86794775,28.778
476,06_25_2025,06_25_2025_Setup21,0.065621735,0,2549325,2408,844,0.998725993,0.00094336,0.000330646,0,0
477,06_25_2025,06_25_2025_Setup22,0.224628149,1,399216,39967,205561,0.619185289,0.061988944,0.318825767,6.971416322,26.551
478,06_25_2025,06_25_2025_Setup23,0.078919379,0,1758913,13088,226,0.992487418,0.007385058,0.000127523,0,0
479,06_25_2025,06_25_2025_Setup24,0.000561535,0,3023744,2,1,0.999999008,6.61E-07,3.31E-07,0,0
480,06_25_2025,06_25_2025_Setup25,0,0,2703253,0,0,1,0,0,0,0
481,06_25_2025,06_25_2025_Setup26,0.048796357,0,2945831,38,33547,0.988727657,1.28E-05,0.011259589,0,0
482,06_25_2025,06_25_2025_Setup27,0.565894651,2,1884087,227941,1396061,0.537069327,0.064975832,0.397954841,10.10485225,26.145
483,06_25_2025,06_25_2025_Setup28,0.109331476,1,3187935,109644,48235,0.952812978,0.032770501,0.014416522,0.988357071,7.096
484,06_25_2025,06_25_2025_Setup29,0.777104845,1,2586528,3054470,1052610,0.386417609,0.456326394,0.157255997,3.821096361,13.493
485,06_25_2025,06_25_2025_Setup30,0.776456599,0,2577683,3060967,1050759,0.385337927,0.457584071,0.157078002,0,0
486,06_25_2025,06_25_2025_Setup31,0.626657697,3,1349068,150304,1125178,0.514018784,0.057268484,0.428712732,12.66442509,29.119
487,06_25_2025,06_25_2025_Setup32,0.420001875,2,3313929,45997,512286,0.855823235,0.01187874,0.132298025,9.715217237,28.716
488,06_25_2025,06_25_2025_Setup33,0.420847673,2,2908945,132557,836929,0.750031392,0.034177996,0.215790612,9.969839303,31.997
489,06_25_2025,06_25_2025_Setup34,0.385969568,2,2325688,47010,473347,0.817164873,0.016517659,0.166317469,9.614783494,30.004
490,06_25_2025,06_25_2025_Setup35,0.303111281,2,2240859,233667,1540004,0.558187135,0.058205319,0.383607546,8.282677558,22.409
491,06_25_2025,06_25_2025_Setup37,0.322113994,1,1998288,254527,558834,0.710717447,0.09052588,0.198756673,3.369444651,25.906
492,06_25_2025,06_25_2025_Setup38,0.003837039,0,3032597,205,1,0.999932076,6.76E-05,3.30E-07,0,0
493,06_25_2025,06_25_2025_Setup39,0.072872448,1,1516614,9889,65502,0.952643993,0.006211664,0.041144343,4.466065293,29.97
494,07_01_2025,07_01_2025_Setup1,0.587695383,3,1813629,121985,1040304,0.609435139,0.040990713,0.349574148,15.76385906,29.158
495,07_01_2025,07_01_2025_Setup10,0.53515519,2,2543311,1012207,662754,0.602927218,0.239957736,0.157115046,5.221486436,14.803
496,07_01_2025,07_01_2025_Setup11,0.589552239,3,1307651,92586,1116696,0.519541442,0.036785246,0.443673312,11.17178767,27.723
497,07_01_2025,07_01_2025_Setup12,0.293120539,2,1946043,80047,730737,0.705899572,0.029035917,0.265064511,6.529427384,26.105
498,07_01_2025,07_01_2025_Setup13,0.557024341,1,1544450,287618,1445567,0.471208661,0.087751687,0.441039652,1.687075981,22.46
499,07_01_2025,07_01_2025_Setup14,0.403067362,3,932062,60804,554750,0.602256632,0.039288816,0.358454552,9.028252312,27.849
500,07_01_2025,07_01_2025_Setup15,0.51208169,1,468603,141172,772149,0.339094625,0.102156124,0.558749251,4.410362561,22.136
501,07_01_2025,07_01_2025_Setup16,0.361273013,2,3337580,79188,625524,0.825665241,0.019589876,0.154744882,11.22471785,29.144
502,07_01_2025,07_01_2025_Setup17,0.627445796,2,2895050,480803,1061599,0.652412691,0.108351144,0.239236165,7.767156595,27.047
503,07_01_2025,07_01_2025_Setup19,0.540745856,3,909702,150908,1665759,0.333667966,0.055351275,0.610980759,11.16482395,27.136
504,07_01_2025,07_01_2025_Setup2,0.695974773,4,1184711,292607,1272163,0.43088532,0.10642263,0.46269205,15.12313159,27.774
505,07_01_2025,07_01_2025_Setup20,0.399692336,1,1699141,443123,972084,0.545584822,0.142284356,0.312130822,4.416826431,28.516
506,07_01_2025,07_01_2025_Setup21,0.738564488,3,1798216,103707,865551,0.649767983,0.037473523,0.312758494,13.69944407,32.464
507,07_07_2025,07_07_2025_Setup22,0.571003847,7,1940934,159183,965594,0.633110557,0.051923681,0.314965762,16.45165889,30.565
508,07_07_2025,07_07_2025_Setup23,0.631776069,3,1636833,308982,1439250,0.483545515,0.091278011,0.425176474,12.44514952,30.794
509,07_07_2025,07_07_2025_Setup24,0.813333333,2,1110127,412222,1534954,0.363106634,0.134831909,0.502061457,11.2269301,29.676
510,07_07_2025,07_07_2025_Setup25,0.665107845,5,2057290,139056,1052707,0.633196812,0.042798932,0.324004256,14.53096119,29.731
511,07_07_2025,07_07_2025_Setup26,0.697034489,7,2083734,179489,1144194,0.611528909,0.052675971,0.33579512,24.44983312,29.92
512,07_07_2025,07_07_2025_Setup27,0.565241481,3,1927133,383492,1130190,0.560080388,0.111453827,0.328465785,12.7023748,29.886
513,07_07_2025,07_07_2025_Setup28,0.482094493,2,996362,93595,800239,0.527120997,0.049516029,0.423362974,10.45781892,25.799
514,07_07_2025,07_07_2025_Setup29,0.632377089,2,2448462,264245,1228844,0.62119252,0.067040868,0.311766612,9.301293238,26.294
515,07_01_2025,07_01_2025_Setup3,0.47154172,3,2040997,101442,979083,0.653846745,0.032497609,0.313655646,13.59692093,30.502
516,07_07_2025,07_07_2025_Setup30,0.857170694,1,1615471,1027827,1973614,0.349902922,0.222622177,0.427474901,3.295110216,27.005
517,07_07_2025,07_07_2025_Setup31,0.620041537,2,906380,60236,1181159,0.422008823,0.028045768,0.549945409,8.246428575,26.094
518,07_07_2025,07_07_2025_Setup32,0.806828861,2,1960692,1075525,2042875,0.386031992,0.211755369,0.40221264,8.375064626,22.631
519,07_07_2025,07_07_2025_Setup33,0.911819554,16,1931669,664918,1903342,0.429266551,0.147761887,0.422971562,19.06366347,27.265
520,07_07_2025,07_07_2025_Setup34,0.85546696,10,1589520,225438,1587606,0.467153594,0.06625533,0.466591077,28.79528804,28.715
521,07_07_2025,07_07_2025_Setup35,0.75967118,7,1045810,288667,1511091,0.367522407,0.101444422,0.531033172,14.87436043,27.609
522,07_07_2025,07_07_2025_Setup36,0.732262747,8,1242761,177012,1546337,0.418986821,0.059678164,0.521335015,16.37835056,25.61
523,07_07_2025,07_07_2025_Setup37,0.787742057,10,1535197,889628,1902058,0.354804371,0.20560482,0.439590809,5.843765713,23.879
524,07_07_2025,07_07_2025_Setup38,0.551022474,5,589901,212282,1190644,0.296012148,0.106523045,0.597464808,8.182306303,25.331
525,07_07_2025,07_07_2025_Setup39,0.616881143,1,1515609,303361,1391500,0.472083215,0.094491149,0.433425635,3.477206028,23.379
526,07_01_2025,07_01_2025_Setup4,0.174076451,2,2072658,25329,204504,0.900180717,0.011000694,0.088818588,4.786374844,27.003
527,07_07_2025,07_07_2025_Setup40,0.645909882,12,1223123,148518,874688,0.544498602,0.066115872,0.389385526,13.3613403,26.447
528,07_07_2025,07_07_2025_Setup41,0.834353366,7,776142,253211,1751188,0.279133449,0.091065372,0.629801179,25.49710609,28.682
529,07_07_2025,07_07_2025_Setup42,0.539140271,3,453096,111738,768124,0.339917687,0.083827097,0.576255216,11.67854883,28.619
530,07_07_2025,07_07_2025_Setup43,0.535198657,2,508469,122461,954326,0.320748825,0.077249984,0.602001191,7.011410573,28.518
531,07_01_2025,07_01_2025_Setup5,0.381175095,3,712316,48364,458260,0.584373308,0.039677096,0.375949596,7.853712124,26.263
532,07_01_2025,07_01_2025_Setup6,0.547951177,3,1726528,141284,1205892,0.56170926,0.045965389,0.392325351,7.664877013,25.98
533,07_01_2025,07_01_2025_Setup7,0.75127106,6,691347,119308,1133985,0.355514131,0.06135223,0.583133639,19.18591075,30.111
534,07_01_2025,07_01_2025_Setup8,0.437811441,3,1814327,94319,981530,0.62775658,0.032634345,0.339609076,10.66586733,28.835
535,07_01_2025,07_01_2025_Setup9,0.837502462,8,2000737,221278,1590396,0.524795726,0.058041486,0.417162788,18.78383119,27.667
536,07_08_2025,07_08_2025_Setup1,0.537985784,3,3301831,139481,1007103,0.742248868,0.031355213,0.226395919,20.74734573,30.065
537,07_08_2025,07_08_2025_Setup10,0.370825853,0,1469191,666951,135483,0.646757717,0.293600836,0.059641446,0,#NAME?
538,07_08_2025,07_08_2025_Setup11,0.657068817,1,1372507,505972,1043073,0.469786949,0.173186033,0.357027019,2.81929936,25.29
539,07_08_2025,07_08_2025_Setup2,0.71817929,3,4192860,85332,1162437,0.770657216,0.015684216,0.213658568,11.43875457,31.498
540,07_08_2025,07_08_2025_Setup3,0.758885414,4,4031813,438205,1106221,0.723034468,0.078584329,0.198381203,15.99065788,33.254
541,07_08_2025,07_08_2025_Setup4,0.90613432,1,3144770,998741,1827394,0.526682304,0.167267943,0.306049753,5.041064027,32.634
542,07_08_2025,07_08_2025_Setup5,0.384516639,1,3418588,278035,967678,0.732926113,0.059609146,0.207464741,4.00680415,22.18
543,07_08_2025,07_08_2025_Setup6,0.463903161,3,2275838,51752,548104,0.791404788,0.017996351,0.190598861,14.68269227,30.219
544,07_08_2025,07_08_2025_Setup7,0.517260027,3,1270530,98360,703479,0.613080972,0.04746259,0.339456439,12.65139134,31.291
545,07_08_2025,07_08_2025_Setup8,0.804817732,5,797948,153984,1237936,0.36438178,0.070316567,0.565301653,17.02955692,27.89
546,07_08_2025,07_08_2025_Setup9,0.739069897,3,2084709,151032,1676685,0.532843049,0.038603158,0.428553792,17.48144794,27.295
547,07_09_2025,07_09_2025_Setup1,0.712022452,5,1635462,303169,1725832,0.446303319,0.082732177,0.470964504,12.70681503,22.164
548,07_09_2025,07_09_2025_Setup10,0.369259606,1,2796077,160052,509792,0.806734199,0.046178779,0.147087022,4.358507325,23.091
549,07_09_2025,07_09_2025_Setup11,0.431021705,1,1742704,144459,1050441,0.593239933,0.049175791,0.357584276,4.236016764,28.486
550,07_09_2025,07_09_2025_Setup12,0.322726825,1,1310440,235611,413559,0.668724899,0.120233618,0.211041483,5.261686622,24.632
551,07_09_2025,07_09_2025_Setup13,0.408814271,1,4100846,858100,465017,0.756060836,0.158205356,0.085733808,6.351057141,17.345
552,07_09_2025,07_09_2025_Setup14,0.008460029,0,300407,1338,0,0.995565792,0.004434208,0,0,0
553,07_09_2025,07_09_2025_Setup15,0.479197901,0,2354003,743371,1410018,0.522253889,0.164922643,0.312823469,0,0
554,07_09_2025,07_09_2025_Setup16,0.163914707,1,4094065,166082,176201,0.922845773,0.037436648,0.039717579,3.072706959,16.002
555,07_09_2025,07_09_2025_Setup17,0.117552551,0,4303555,130871,285,0.97042513,0.029510604,6.43E-05,0,#NAME?
556,07_09_2025,07_09_2025_Setup18,0.555161507,4,2346676,809309,1467316,0.507575864,0.175050035,0.317374101,4.820780852,16.05
557,07_09_2025,07_09_2025_Setup19,0.121857609,0,1629491,4242,164934,0.905943679,0.002358413,0.091697907,0,0
558,07_09_2025,07_09_2025_Setup2,0.214394323,2,2504588,250023,406167,0.792396049,0.079101727,0.128502223,9.927810359,22.434
559,07_09_2025,07_09_2025_Setup20,0.420332937,1,2679339,662157,1205091,0.58930776,0.145638256,0.265053984,3.698890955,20.017
560,07_09_2025,07_09_2025_Setup21,0.052824514,0,2189431,55979,46634,0.95523079,0.024423179,0.020346032,0,#NAME?
561,07_09_2025,07_09_2025_Setup22,0.284791358,0,1660017,142643,301930,0.788760281,0.067777097,0.143462622,0,#NAME?
562,07_09_2025,07_09_2025_Setup23,0.419496166,3,2366347,1264772,919770,0.519974669,0.277917567,0.202107764,7.015534323,18.63
563,07_09_2025,07_09_2025_Setup24,0.358703915,2,3216263,343434,1222151,0.672598334,0.071820351,0.255581315,4.822160701,18.259
564,07_09_2025,07_09_2025_Setup25,0,0,1909691,0,0,1,0,0,0,0
565,07_09_2025,07_09_2025_Setup26,0.651202576,2,3730727,590842,1461156,0.64515034,0.102173629,0.252676031,6.540865931,21.75
566,07_09_2025,07_09_2025_Setup27,0.31213818,1,3781381,269130,423445,0.845198522,0.060154816,0.094646662,3.085195538,16.759
567,07_09_2025,07_09_2025_Setup28,0.104323308,0,3775801,69447,59841,0.966892432,0.017783718,0.01532385,0,#NAME?
568,07_09_2025,07_09_2025_Setup29,0.044040362,0,3067719,23006,23469,0.985076395,0.007387465,0.007536139,0,0
569,07_09_2025,07_09_2025_Setup3,0.091358308,0,2383846,25760,72704,0.960333721,0.010377431,0.029288848,0,#NAME?
570,07_09_2025,07_09_2025_Setup30,0.109793715,0,2546069,23435,132276,0.942367254,0.008673911,0.048958835,0,0
571,07_09_2025,07_09_2025_Setup31,0.027700258,0,3396286,670,0,0.999802765,0.000197235,0,0,0
572,07_09_2025,07_09_2025_Setup33,0.811565042,5,1966273,351246,2040264,0.45120948,0.080601994,0.468188526,12.59501502,20.766
573,07_09_2025,07_09_2025_Setup34,0.203897641,1,1712896,662366,157636,0.676259368,0.261505201,0.062235432,163.4278313,8.676
574,07_09_2025,07_09_2025_Setup35,0.613341851,2,2205893,628217,1956770,0.46043587,0.131127684,0.408436446,5.108198525,21.771
575,07_09_2025,07_09_2025_Setup36,0.276419634,1,3167312,22492,422416,0.87683253,0.006226642,0.116940829,8.925177255,26.285
576,07_09_2025,07_09_2025_Setup4,0.138459933,2,2084519,201213,121359,0.865990941,0.083591771,0.050417288,2.881984234,16.399
577,07_09_2025,07_09_2025_Setup5,0.463581571,1,1444725,805151,894139,0.459515937,0.256090063,0.284393999,6.831558838,22.823
578,07_09_2025,07_09_2025_Setup6,0.526282255,3,1195720,426190,832103,0.487250883,0.173670637,0.339078481,8.516657506,20.036
579,07_09_2025,07_09_2025_Setup7,0.225578957,2,1768357,74094,306041,0.823068925,0.034486514,0.142444561,7.542586881,22.942
580,07_09_2025,07_09_2025_Setup8,0.321255181,2,4184097,3134060,1388,0.571633483,0.428176888,0.000189629,5.19724473,8.354
581,07_09_2025,07_09_2025_Setup9,0.355662308,2,1659792,161477,966191,0.595449621,0.0579298,0.346620579,6.790004947,19.306
582,07_10_2025,07_10_2025_Setup1,0.487804878,2,3790084,683518,335130,0.788167026,0.142141005,0.069691969,3.735307029,7.14
583,07_10_2025,07_10_2025_Setup10,0.328969387,2,1150437,37653,421223,0.71486218,0.02339694,0.261740879,6.44357527,25.789
584,07_10_2025,07_10_2025_Setup11,0.405478356,0,2669563,436473,448920,0.750941221,0.122778735,0.126280044,0,0
585,07_10_2025,07_10_2025_Setup12,0.682283763,6,2971857,668261,1580770,0.569224431,0.127997574,0.302777995,6.315200362,21.036
586,07_10_2025,07_10_2025_Setup13,0.334383145,3,1537901,99562,343234,0.776444353,0.050266144,0.173289504,8.544995671,30.182
587,07_10_2025,07_10_2025_Setup14,0.492017152,2,1874223,88943,652622,0.716504166,0.034002373,0.24949346,7.352716747,26.01
588,07_10_2025,07_10_2025_Setup15,0.433594462,2,2751303,279694,1305238,0.634491212,0.064501578,0.30100721,4.261722238,25.98
589,07_10_2025,07_10_2025_Setup16,0.416170044,2,2156896,939166,665715,0.573371574,0.2496602,0.176968225,5.942828671,22.456
590,07_10_2025,07_10_2025_Setup17,0.111790393,0,2184710,189815,33227,0.907365044,0.078834946,0.013800009,0,#NAME?
591,07_10_2025,07_10_2025_Setup18,0.286571851,2,2111681,281862,492063,0.731798104,0.097678616,0.17052328,1.065786653,15.74
592,07_10_2025,07_10_2025_Setup19,0.481463696,2,2707997,802278,804156,0.627660287,0.185952215,0.186387498,2.317279039,14.6
593,07_10_2025,07_10_2025_Setup2,0.489456059,0,3497994,609314,801545,0.712588868,0.124125534,0.163285598,0,0
594,07_10_2025,07_10_2025_Setup20,0.293722423,1,3843609,404346,241974,0.856051176,0.090056212,0.053892612,1.953401789,13.148
595,07_10_2025,07_10_2025_Setup21,0.512408088,2,3512292,132448,635876,0.82051088,0.030941341,0.148547779,13.67592129,29.692
596,07_10_2025,07_10_2025_Setup3,0.359473792,2,3525830,168014,227327,0.899177822,0.042847915,0.057974263,3.39259806,22.885
597,07_10_2025,07_10_2025_Setup4,0.364647833,1,2579477,91515,332373,0.858862309,0.030470822,0.110666869,3.326532235,26.71
598,07_10_2025,07_10_2025_Setup5,0.081465229,0,2745294,23449,65417,0.968644678,0.008273704,0.023081619,0,0
599,07_10_2025,07_10_2025_Setup6,0.559707285,0,3846888,1837042,584376,0.613704564,0.293068335,0.093227102,0,0
600,07_10_2025,07_10_2025_Setup7,0.537737738,1,1191270,435091,1067936,0.44214502,0.161485909,0.396369071,3.299338636,23.129
601,07_10_2025,07_10_2025_Setup8,0.374821487,1,1540628,206272,387670,0.721750985,0.096633982,0.181615033,4.224360322,25.073
602,07_10_2025,07_10_2025_Setup9,0.361950037,3,1457865,95346,461444,0.7236301,0.047326217,0.229043682,8.074579387,26.594
